layer,head,delta_prefix_mass_head,clean_prefix_mass_head,corrupt_prefix_mass_head
11,24.0,0.0068359375,0.59063720703125,0.58380126953125
11,25.0,-0.0111083984375,0.5748291015625,0.5859375
11,26.0,0.00075531005859375,0.12468719482421875,0.123931884765625
11,27.0,0.01336669921875,0.3372802734375,0.32391357421875
11,28.0,-0.0240936279296875,0.2588653564453125,0.282958984375
11,29.0,0.05572509765625,0.72357177734375,0.6678466796875
11,30.0,-0.0116119384765625,0.101409912109375,0.1130218505859375
11,31.0,0.010986328125,0.82122802734375,0.81024169921875
12,0.0,-0.01558685302734375,0.11132049560546875,0.1269073486328125
12,1.0,-0.0574188232421875,0.3448333740234375,0.402252197265625
12,2.0,-0.00732421875,0.83074951171875,0.83807373046875
12,3.0,0.01654052734375,0.751708984375,0.73516845703125
12,4.0,-0.022369384765625,0.367584228515625,0.38995361328125
12,5.0,0.00653076171875,0.8631591796875,0.85662841796875
12,6.0,-0.01580810546875,0.8773193359375,0.89312744140625
12,7.0,-0.0145111083984375,0.178131103515625,0.1926422119140625
12,8.0,-0.02490234375,0.374969482421875,0.399871826171875
12,9.0,-0.02447509765625,0.513763427734375,0.538238525390625
12,10.0,-0.0096893310546875,0.1504058837890625,0.16009521484375
12,11.0,-0.01611328125,0.61083984375,0.626953125
12,12.0,-0.022186279296875,0.202392578125,0.224578857421875
12,13.0,-0.03131103515625,0.77685546875,0.80816650390625
12,14.0,0.0091552734375,0.87579345703125,0.86663818359375
12,15.0,0.05078125,0.489593505859375,0.438812255859375
12,16.0,-0.00469970703125,0.9197998046875,0.92449951171875
12,17.0,-0.005035400390625,0.350372314453125,0.35540771484375
12,18.0,-0.0186309814453125,0.2805938720703125,0.299224853515625
12,19.0,-0.00042724609375,0.9886474609375,0.98907470703125
12,20.0,-0.029052734375,0.420745849609375,0.449798583984375
12,21.0,0.0225830078125,0.92138671875,0.8988037109375
12,22.0,0.00579833984375,0.75360107421875,0.747802734375
12,23.0,-0.01473236083984375,0.09261322021484375,0.1073455810546875
12,24.0,-0.01318359375,0.9520263671875,0.9652099609375
12,25.0,0.005462646484375,0.2101593017578125,0.2046966552734375
12,26.0,-0.02399444580078125,0.06840133666992188,0.09239578247070312
12,27.0,-0.0181884765625,0.232269287109375,0.250457763671875
12,28.0,-0.009979248046875,0.096160888671875,0.10614013671875
12,29.0,-0.01177978515625,0.57318115234375,0.5849609375
12,30.0,-0.023956298828125,0.2214508056640625,0.2454071044921875
12,31.0,0.00390625,0.85552978515625,0.85162353515625
13,0.0,-0.05242919921875,0.5960693359375,0.64849853515625
13,1.0,-0.0228271484375,0.83917236328125,0.86199951171875
13,2.0,-0.00311279296875,0.819580078125,0.82269287109375
13,3.0,0.00238037109375,0.87896728515625,0.8765869140625
13,4.0,-0.030029296875,0.72821044921875,0.75823974609375
13,5.0,-0.0047607421875,0.4356689453125,0.4404296875
13,6.0,0.0001220703125,0.73907470703125,0.73895263671875
13,7.0,-0.004150390625,0.72637939453125,0.73052978515625
13,8.0,0.0125732421875,0.66229248046875,0.64971923828125
13,9.0,-0.02239990234375,0.59368896484375,0.6160888671875
13,10.0,-0.015625,0.85565185546875,0.87127685546875
13,11.0,0.0181884765625,0.76702880859375,0.74884033203125
13,12.0,-0.0267333984375,0.79718017578125,0.82391357421875
13,13.0,-0.0325927734375,0.52130126953125,0.55389404296875
13,14.0,-0.00445556640625,0.8824462890625,0.88690185546875
13,15.0,-0.0223388671875,0.5828857421875,0.605224609375
13,16.0,-0.0313720703125,0.411865234375,0.4432373046875
13,17.0,0.00396728515625,0.9490966796875,0.94512939453125
13,18.0,0.0068359375,0.93304443359375,0.92620849609375
13,19.0,-0.04791259765625,0.6617431640625,0.70965576171875
13,20.0,0.00341796875,0.69219970703125,0.68878173828125
13,21.0,-0.006591796875,0.78741455078125,0.79400634765625
13,22.0,-0.00848388671875,0.84588623046875,0.8543701171875
13,23.0,-0.00848388671875,0.78204345703125,0.79052734375
13,24.0,-0.02496337890625,0.78350830078125,0.8084716796875
13,25.0,-0.0223388671875,0.375030517578125,0.397369384765625
