sample_id,mode,layer,clean_prefix_attn,corrupt_prefix_attn,delta_prefix_attn,is_consistency_layer,head,clean_prefix_attn_head,corrupt_prefix_attn_head,delta_prefix_attn_head,is_head_row
0,anchored,15,,,,True,10.0,0.76953125,0.76806640625,0.00146484375,True
0,anchored,15,,,,True,11.0,0.27587890625,0.271728515625,0.004150390625,True
0,anchored,15,,,,True,12.0,0.41650390625,0.413330078125,0.003173828125,True
0,anchored,15,,,,True,13.0,0.66943359375,0.671875,-0.00244140625,True
0,anchored,15,,,,True,14.0,0.822265625,0.82177734375,0.00048828125,True
0,anchored,15,,,,True,15.0,0.900390625,0.90087890625,-0.00048828125,True
0,anchored,15,,,,True,16.0,0.68017578125,0.6826171875,-0.00244140625,True
0,anchored,15,,,,True,17.0,0.63037109375,0.6298828125,0.00048828125,True
0,anchored,15,,,,True,18.0,0.8505859375,0.8505859375,0.0,True
0,anchored,15,,,,True,19.0,0.44189453125,0.44189453125,0.0,True
0,anchored,15,,,,True,20.0,0.6904296875,0.6904296875,0.0,True
0,anchored,15,,,,True,21.0,0.962890625,0.96240234375,0.00048828125,True
0,anchored,15,,,,True,22.0,0.2548828125,0.25244140625,0.00244140625,True
0,anchored,15,,,,True,23.0,0.89794921875,0.89892578125,-0.0009765625,True
0,anchored,15,,,,True,24.0,0.84130859375,0.84130859375,0.0,True
0,anchored,15,,,,True,25.0,0.90869140625,0.9091796875,-0.00048828125,True
0,anchored,15,,,,True,26.0,0.826171875,0.822265625,0.00390625,True
0,anchored,15,,,,True,27.0,0.783203125,0.78076171875,0.00244140625,True
0,anchored,15,,,,True,28.0,0.7978515625,0.798828125,-0.0009765625,True
0,anchored,15,,,,True,29.0,0.273193359375,0.27587890625,-0.002685546875,True
0,anchored,15,,,,True,30.0,0.85888671875,0.8603515625,-0.00146484375,True
0,anchored,15,,,,True,31.0,0.92578125,0.92578125,0.0,True
0,anchored,16,,,,True,0.0,0.90087890625,0.8994140625,0.00146484375,True
0,anchored,16,,,,True,1.0,0.272705078125,0.27197265625,0.000732421875,True
0,anchored,16,,,,True,2.0,0.2313232421875,0.23193359375,-0.0006103515625,True
0,anchored,16,,,,True,3.0,0.438232421875,0.4345703125,0.003662109375,True
0,anchored,16,,,,True,4.0,0.427001953125,0.4267578125,0.000244140625,True
0,anchored,16,,,,True,5.0,0.71484375,0.71337890625,0.00146484375,True
0,anchored,16,,,,True,6.0,0.63720703125,0.638671875,-0.00146484375,True
0,anchored,16,,,,True,7.0,0.496826171875,0.495849609375,0.0009765625,True
0,anchored,16,,,,True,8.0,0.81201171875,0.80859375,0.00341796875,True
0,anchored,16,,,,True,9.0,0.467529296875,0.468994140625,-0.00146484375,True
0,anchored,16,,,,True,10.0,0.51171875,0.513671875,-0.001953125,True
0,anchored,16,,,,True,11.0,0.685546875,0.685546875,0.0,True
0,anchored,16,,,,True,12.0,0.51904296875,0.5166015625,0.00244140625,True
0,anchored,16,,,,True,13.0,0.669921875,0.67138671875,-0.00146484375,True
0,anchored,16,,,,True,14.0,0.58203125,0.5859375,-0.00390625,True
0,anchored,16,,,,True,15.0,0.67333984375,0.67333984375,0.0,True
0,anchored,16,,,,True,16.0,0.3623046875,0.361572265625,0.000732421875,True
0,anchored,16,,,,True,17.0,0.541015625,0.54150390625,-0.00048828125,True
0,anchored,16,,,,True,18.0,0.82666015625,0.828125,-0.00146484375,True
0,anchored,16,,,,True,19.0,0.4189453125,0.41943359375,-0.00048828125,True
0,anchored,16,,,,True,20.0,0.244140625,0.240966796875,0.003173828125,True
0,anchored,16,,,,True,21.0,0.498291015625,0.498779296875,-0.00048828125,True
0,anchored,16,,,,True,22.0,0.184814453125,0.1845703125,0.000244140625,True
0,anchored,16,,,,True,23.0,0.71923828125,0.71533203125,0.00390625,True
0,anchored,16,,,,True,24.0,0.48095703125,0.487548828125,-0.006591796875,True
0,anchored,16,,,,True,25.0,0.6875,0.6865234375,0.0009765625,True
0,anchored,16,,,,True,26.0,0.270751953125,0.272216796875,-0.00146484375,True
0,anchored,16,,,,True,27.0,0.58203125,0.58349609375,-0.00146484375,True
0,anchored,16,,,,True,28.0,0.24951171875,0.2490234375,0.00048828125,True
0,anchored,16,,,,True,29.0,0.7275390625,0.72607421875,0.00146484375,True
0,anchored,16,,,,True,30.0,0.83154296875,0.8310546875,0.00048828125,True
0,anchored,16,,,,True,31.0,0.1668701171875,0.166748046875,0.0001220703125,True
0,anchored,17,,,,True,0.0,0.58349609375,0.58349609375,0.0,True
0,anchored,17,,,,True,1.0,0.54296875,0.54931640625,-0.00634765625,True
0,anchored,17,,,,True,2.0,0.47412109375,0.472900390625,0.001220703125,True
0,anchored,17,,,,True,3.0,0.87158203125,0.8759765625,-0.00439453125,True
0,anchored,17,,,,True,4.0,0.91845703125,0.92041015625,-0.001953125,True
0,anchored,17,,,,True,5.0,0.8916015625,0.8916015625,0.0,True
0,anchored,17,,,,True,6.0,0.416259765625,0.413818359375,0.00244140625,True
0,anchored,17,,,,True,7.0,0.77880859375,0.78369140625,-0.0048828125,True
0,anchored,17,,,,True,8.0,0.55615234375,0.552734375,0.00341796875,True
0,anchored,17,,,,True,9.0,0.423583984375,0.421630859375,0.001953125,True
0,anchored,17,,,,True,10.0,0.50146484375,0.50146484375,0.0,True
0,anchored,17,,,,True,11.0,0.85400390625,0.85693359375,-0.0029296875,True
0,anchored,17,,,,True,12.0,0.7119140625,0.712890625,-0.0009765625,True
0,anchored,17,,,,True,13.0,0.92431640625,0.923828125,0.00048828125,True
0,anchored,17,,,,True,14.0,0.9482421875,0.94921875,-0.0009765625,True
0,anchored,17,,,,True,15.0,0.94091796875,0.94189453125,-0.0009765625,True
0,anchored,17,,,,True,16.0,0.98388671875,0.98388671875,0.0,True
0,anchored,17,,,,True,17.0,0.7138671875,0.71337890625,0.00048828125,True
0,anchored,17,,,,True,18.0,0.87646484375,0.87646484375,0.0,True
0,anchored,17,,,,True,19.0,0.0244140625,0.024749755859375,-0.000335693359375,True
0,anchored,17,,,,True,20.0,0.5537109375,0.5546875,-0.0009765625,True
0,anchored,17,,,,True,21.0,0.7705078125,0.76904296875,0.00146484375,True
0,anchored,17,,,,True,22.0,0.65576171875,0.6611328125,-0.00537109375,True
0,anchored,17,,,,True,23.0,0.97802734375,0.97802734375,0.0,True
0,anchored,17,,,,True,24.0,0.876953125,0.87890625,-0.001953125,True
0,anchored,17,,,,True,25.0,0.85009765625,0.8486328125,0.00146484375,True
0,anchored,17,,,,True,26.0,0.63671875,0.6337890625,0.0029296875,True
0,anchored,17,,,,True,27.0,0.79296875,0.787109375,0.005859375,True
0,anchored,17,,,,True,28.0,0.68212890625,0.68017578125,0.001953125,True
0,anchored,17,,,,True,29.0,0.73974609375,0.73828125,0.00146484375,True
0,anchored,17,,,,True,30.0,0.5517578125,0.5478515625,0.00390625,True
0,anchored,17,,,,True,31.0,0.5947265625,0.5966796875,-0.001953125,True
0,anchored,18,,,,True,0.0,0.98388671875,0.98388671875,0.0,True
0,anchored,18,,,,True,1.0,0.720703125,0.7236328125,-0.0029296875,True
0,anchored,18,,,,True,2.0,0.27978515625,0.27880859375,0.0009765625,True
0,anchored,18,,,,True,3.0,0.970703125,0.970703125,0.0,True
0,anchored,18,,,,True,4.0,0.5537109375,0.55908203125,-0.00537109375,True
0,anchored,18,,,,True,5.0,0.7568359375,0.75537109375,0.00146484375,True
0,anchored,18,,,,True,6.0,0.5576171875,0.56005859375,-0.00244140625,True
0,anchored,18,,,,True,7.0,0.43408203125,0.43310546875,0.0009765625,True
0,anchored,18,,,,True,8.0,0.9765625,0.97705078125,-0.00048828125,True
0,anchored,18,,,,True,9.0,0.5517578125,0.548828125,0.0029296875,True
0,anchored,18,,,,True,10.0,0.59375,0.59423828125,-0.00048828125,True
0,anchored,18,,,,True,11.0,0.72900390625,0.73046875,-0.00146484375,True
0,anchored,18,,,,True,12.0,0.97314453125,0.97265625,0.00048828125,True
0,anchored,18,,,,True,13.0,0.59765625,0.60009765625,-0.00244140625,True
0,anchored,18,,,,True,14.0,0.9404296875,0.93994140625,0.00048828125,True
0,anchored,18,,,,True,15.0,0.489990234375,0.486328125,0.003662109375,True
0,anchored,18,,,,True,16.0,0.6630859375,0.6640625,-0.0009765625,True
0,anchored,18,,,,True,17.0,0.45361328125,0.452880859375,0.000732421875,True
0,anchored,18,,,,True,18.0,0.91796875,0.91943359375,-0.00146484375,True
0,anchored,18,,,,True,19.0,0.591796875,0.591796875,0.0,True
0,anchored,18,,,,True,20.0,0.5048828125,0.50439453125,0.00048828125,True
0,anchored,18,,,,True,21.0,0.923828125,0.923828125,0.0,True
0,anchored,18,,,,True,22.0,0.39111328125,0.3828125,0.00830078125,True
0,anchored,18,,,,True,23.0,0.873046875,0.87451171875,-0.00146484375,True
0,anchored,18,,,,True,24.0,0.72021484375,0.7265625,-0.00634765625,True
0,anchored,18,,,,True,25.0,0.56494140625,0.5625,0.00244140625,True
0,anchored,18,,,,True,26.0,0.82470703125,0.82568359375,-0.0009765625,True
0,anchored,18,,,,True,27.0,0.8671875,0.86572265625,0.00146484375,True
0,anchored,18,,,,True,28.0,0.86181640625,0.8623046875,-0.00048828125,True
0,anchored,18,,,,True,29.0,0.8828125,0.88232421875,0.00048828125,True
0,anchored,18,,,,True,30.0,0.81494140625,0.814453125,0.00048828125,True
0,anchored,18,,,,True,31.0,0.44970703125,0.452392578125,-0.002685546875,True
0,plain,0,0.02630615234375,0.026336669921875,-3.0517578125e-05,False,,,,,
0,plain,1,0.032806396484375,0.0328369140625,-3.0517578125e-05,False,,,,,
0,plain,2,0.047119140625,0.047119140625,0.0,False,,,,,
0,plain,3,0.29541015625,0.295166015625,0.000244140625,False,,,,,
0,plain,4,0.299560546875,0.299560546875,0.0,False,,,,,
0,plain,5,0.418212890625,0.41796875,0.000244140625,False,,,,,
0,plain,6,0.58544921875,0.5859375,-0.00048828125,False,,,,,
0,plain,7,0.62158203125,0.62109375,0.00048828125,False,,,,,
0,plain,8,0.7138671875,0.71337890625,0.00048828125,False,,,,,
0,plain,9,0.70263671875,0.70263671875,0.0,False,,,,,
0,plain,10,0.66943359375,0.6689453125,0.00048828125,False,,,,,
0,plain,11,0.57763671875,0.57666015625,0.0009765625,False,,,,,
0,plain,12,0.71142578125,0.708984375,0.00244140625,False,,,,,
0,plain,13,0.60498046875,0.60400390625,0.0009765625,False,,,,,
0,plain,14,0.61572265625,0.61865234375,-0.0029296875,True,,,,,
0,plain,15,0.6787109375,0.6787109375,0.0,True,,,,,
0,plain,16,0.57177734375,0.57421875,-0.00244140625,True,,,,,
0,plain,17,0.69189453125,0.69091796875,0.0009765625,True,,,,,
0,plain,18,0.65771484375,0.65771484375,0.0,True,,,,,
0,plain,19,0.6787109375,0.68212890625,-0.00341796875,False,,,,,
0,plain,20,0.79296875,0.79443359375,-0.00146484375,False,,,,,
0,plain,21,0.80322265625,0.80419921875,-0.0009765625,False,,,,,
0,plain,22,0.79296875,0.7919921875,0.0009765625,False,,,,,
0,plain,23,0.8046875,0.8046875,0.0,False,,,,,
0,plain,24,0.884765625,0.88427734375,0.00048828125,False,,,,,
0,plain,25,0.79345703125,0.79296875,0.00048828125,False,,,,,
0,plain,26,0.75390625,0.75244140625,0.00146484375,False,,,,,
0,plain,27,0.810546875,0.810546875,0.0,False,,,,,
0,plain,28,0.76025390625,0.75927734375,0.0009765625,False,,,,,
0,plain,29,0.62841796875,0.6259765625,0.00244140625,False,,,,,
0,plain,30,0.370361328125,0.368896484375,0.00146484375,False,,,,,
0,plain,31,0.241455078125,0.240478515625,0.0009765625,False,,,,,
0,plain,14,,,,True,0.0,0.421875,0.426025390625,-0.004150390625,True
0,plain,14,,,,True,1.0,0.68701171875,0.6943359375,-0.00732421875,True
0,plain,14,,,,True,2.0,0.521484375,0.5234375,-0.001953125,True
0,plain,14,,,,True,3.0,0.7529296875,0.75732421875,-0.00439453125,True
0,plain,14,,,,True,4.0,0.60693359375,0.60693359375,0.0,True
0,plain,14,,,,True,5.0,0.28271484375,0.28857421875,-0.005859375,True
0,plain,14,,,,True,6.0,0.74853515625,0.7509765625,-0.00244140625,True
0,plain,14,,,,True,7.0,0.29736328125,0.299072265625,-0.001708984375,True
0,plain,14,,,,True,8.0,0.70556640625,0.71435546875,-0.0087890625,True
0,plain,14,,,,True,9.0,0.8447265625,0.8486328125,-0.00390625,True
0,plain,14,,,,True,10.0,0.5537109375,0.55712890625,-0.00341796875,True
0,plain,14,,,,True,11.0,0.67529296875,0.681640625,-0.00634765625,True
0,plain,14,,,,True,12.0,0.87548828125,0.8798828125,-0.00439453125,True
0,plain,14,,,,True,13.0,0.80126953125,0.80224609375,-0.0009765625,True
0,plain,14,,,,True,14.0,0.4189453125,0.421142578125,-0.002197265625,True
0,plain,14,,,,True,15.0,0.193603515625,0.192626953125,0.0009765625,True
0,plain,14,,,,True,16.0,0.83544921875,0.837890625,-0.00244140625,True
0,plain,14,,,,True,17.0,0.98388671875,0.98388671875,0.0,True
0,plain,14,,,,True,18.0,0.5234375,0.52392578125,-0.00048828125,True
0,plain,14,,,,True,19.0,0.693359375,0.69921875,-0.005859375,True
0,plain,14,,,,True,20.0,0.62060546875,0.623046875,-0.00244140625,True
0,plain,14,,,,True,21.0,0.68798828125,0.68408203125,0.00390625,True
0,plain,14,,,,True,22.0,0.167236328125,0.1749267578125,-0.0076904296875,True
0,plain,14,,,,True,23.0,0.7080078125,0.7119140625,-0.00390625,True
0,plain,14,,,,True,24.0,0.1866455078125,0.188232421875,-0.0015869140625,True
0,plain,14,,,,True,25.0,0.89404296875,0.89501953125,-0.0009765625,True
0,plain,14,,,,True,26.0,0.57861328125,0.5791015625,-0.00048828125,True
0,plain,14,,,,True,27.0,0.3447265625,0.35009765625,-0.00537109375,True
0,plain,14,,,,True,28.0,0.966796875,0.96728515625,-0.00048828125,True
0,plain,14,,,,True,29.0,0.888671875,0.888671875,0.0,True
0,plain,14,,,,True,30.0,0.75390625,0.75634765625,-0.00244140625,True
0,plain,14,,,,True,31.0,0.487060546875,0.496337890625,-0.00927734375,True
0,plain,15,,,,True,0.0,0.8583984375,0.85595703125,0.00244140625,True
0,plain,15,,,,True,1.0,0.61083984375,0.611328125,-0.00048828125,True
0,plain,15,,,,True,2.0,0.480712890625,0.482666015625,-0.001953125,True
0,plain,15,,,,True,3.0,0.84423828125,0.84130859375,0.0029296875,True
0,plain,15,,,,True,4.0,0.876953125,0.87646484375,0.00048828125,True
0,plain,15,,,,True,5.0,0.434326171875,0.438232421875,-0.00390625,True
0,plain,15,,,,True,6.0,0.783203125,0.779296875,0.00390625,True
0,plain,15,,,,True,7.0,0.744140625,0.74560546875,-0.00146484375,True
0,plain,15,,,,True,8.0,0.921875,0.92236328125,-0.00048828125,True
0,plain,15,,,,True,9.0,0.25341796875,0.2587890625,-0.00537109375,True
0,plain,15,,,,True,10.0,0.8251953125,0.826171875,-0.0009765625,True
0,plain,15,,,,True,11.0,0.48876953125,0.481689453125,0.007080078125,True
0,plain,15,,,,True,12.0,0.376220703125,0.375244140625,0.0009765625,True
0,plain,15,,,,True,13.0,0.5849609375,0.59130859375,-0.00634765625,True
0,plain,15,,,,True,14.0,0.61474609375,0.61376953125,0.0009765625,True
0,plain,15,,,,True,15.0,0.8818359375,0.8818359375,0.0,True
0,plain,15,,,,True,16.0,0.53759765625,0.5390625,-0.00146484375,True
0,plain,15,,,,True,17.0,0.86376953125,0.8603515625,0.00341796875,True
0,plain,15,,,,True,18.0,0.75634765625,0.75537109375,0.0009765625,True
0,plain,15,,,,True,19.0,0.529296875,0.52734375,0.001953125,True
0,plain,15,,,,True,20.0,0.52783203125,0.52783203125,0.0,True
0,plain,15,,,,True,21.0,0.98974609375,0.98974609375,0.0,True
0,plain,15,,,,True,22.0,0.1661376953125,0.166259765625,-0.0001220703125,True
0,plain,15,,,,True,23.0,0.78173828125,0.783203125,-0.00146484375,True
0,plain,15,,,,True,24.0,0.791015625,0.791015625,0.0,True
0,plain,15,,,,True,25.0,0.68017578125,0.68017578125,0.0,True
0,plain,15,,,,True,26.0,0.80419921875,0.806640625,-0.00244140625,True
0,plain,15,,,,True,27.0,0.81103515625,0.81201171875,-0.0009765625,True
0,plain,15,,,,True,28.0,0.7724609375,0.77685546875,-0.00439453125,True
0,plain,15,,,,True,29.0,0.41357421875,0.410888671875,0.002685546875,True
0,plain,15,,,,True,30.0,0.826171875,0.828125,-0.001953125,True
0,plain,15,,,,True,31.0,0.88818359375,0.88818359375,0.0,True
0,plain,16,,,,True,0.0,0.859375,0.8642578125,-0.0048828125,True
0,plain,16,,,,True,1.0,0.449462890625,0.45166015625,-0.002197265625,True
0,plain,16,,,,True,2.0,0.1129150390625,0.10980224609375,0.00311279296875,True
0,plain,16,,,,True,3.0,0.471923828125,0.46923828125,0.002685546875,True
0,plain,16,,,,True,4.0,0.7607421875,0.75927734375,0.00146484375,True
0,plain,16,,,,True,5.0,0.56103515625,0.5537109375,0.00732421875,True
0,plain,16,,,,True,6.0,0.630859375,0.64013671875,-0.00927734375,True
0,plain,16,,,,True,7.0,0.732421875,0.73291015625,-0.00048828125,True
0,plain,16,,,,True,8.0,0.77197265625,0.77587890625,-0.00390625,True
0,plain,16,,,,True,9.0,0.42041015625,0.427978515625,-0.007568359375,True
0,plain,16,,,,True,10.0,0.70556640625,0.70263671875,0.0029296875,True
0,plain,16,,,,True,11.0,0.65234375,0.66796875,-0.015625,True
0,plain,16,,,,True,12.0,0.75390625,0.75244140625,0.00146484375,True
0,plain,16,,,,True,13.0,0.85888671875,0.85986328125,-0.0009765625,True
0,plain,16,,,,True,14.0,0.53955078125,0.544921875,-0.00537109375,True
0,plain,16,,,,True,15.0,0.677734375,0.681640625,-0.00390625,True
0,plain,16,,,,True,16.0,0.421142578125,0.430419921875,-0.00927734375,True
0,plain,16,,,,True,17.0,0.50634765625,0.50390625,0.00244140625,True
0,plain,16,,,,True,18.0,0.81005859375,0.81005859375,0.0,True
0,plain,16,,,,True,19.0,0.5751953125,0.5771484375,-0.001953125,True
0,plain,16,,,,True,20.0,0.8837890625,0.8837890625,0.0,True
0,plain,16,,,,True,21.0,0.348876953125,0.3564453125,-0.007568359375,True
0,plain,16,,,,True,22.0,0.1441650390625,0.141357421875,0.0028076171875,True
0,plain,16,,,,True,23.0,0.65625,0.666015625,-0.009765625,True
0,plain,16,,,,True,24.0,0.322509765625,0.336181640625,-0.013671875,True
0,plain,16,,,,True,25.0,0.71728515625,0.71923828125,-0.001953125,True
0,plain,16,,,,True,26.0,0.2469482421875,0.250732421875,-0.0037841796875,True
0,plain,16,,,,True,27.0,0.5703125,0.576171875,-0.005859375,True
0,plain,16,,,,True,28.0,0.52294921875,0.521484375,0.00146484375,True
0,plain,16,,,,True,29.0,0.59814453125,0.6015625,-0.00341796875,True
0,plain,16,,,,True,30.0,0.8466796875,0.8486328125,-0.001953125,True
0,plain,16,,,,True,31.0,0.16015625,0.159423828125,0.000732421875,True
0,plain,17,,,,True,0.0,0.80419921875,0.80029296875,0.00390625,True
0,plain,17,,,,True,1.0,0.43310546875,0.44091796875,-0.0078125,True
0,plain,17,,,,True,2.0,0.6376953125,0.6357421875,0.001953125,True
0,plain,17,,,,True,3.0,0.67919921875,0.6796875,-0.00048828125,True
0,plain,17,,,,True,4.0,0.9443359375,0.94580078125,-0.00146484375,True
0,plain,17,,,,True,5.0,0.87548828125,0.875,0.00048828125,True
0,plain,17,,,,True,6.0,0.1798095703125,0.1768798828125,0.0029296875,True
0,plain,17,,,,True,7.0,0.82275390625,0.8291015625,-0.00634765625,True
0,plain,17,,,,True,8.0,0.78271484375,0.77880859375,0.00390625,True
0,plain,17,,,,True,9.0,0.4130859375,0.41748046875,-0.00439453125,True
0,plain,17,,,,True,10.0,0.5673828125,0.5654296875,0.001953125,True
0,plain,17,,,,True,11.0,0.78759765625,0.79248046875,-0.0048828125,True
0,plain,17,,,,True,12.0,0.673828125,0.6728515625,0.0009765625,True
0,plain,17,,,,True,13.0,0.921875,0.921875,0.0,True
0,plain,17,,,,True,14.0,0.9130859375,0.9140625,-0.0009765625,True
0,plain,17,,,,True,15.0,0.79150390625,0.7919921875,-0.00048828125,True
0,plain,17,,,,True,16.0,0.94140625,0.94091796875,0.00048828125,True
0,plain,17,,,,True,17.0,0.63916015625,0.638671875,0.00048828125,True
0,plain,17,,,,True,18.0,0.9375,0.93701171875,0.00048828125,True
0,plain,17,,,,True,19.0,0.06500244140625,0.06280517578125,0.002197265625,True
0,plain,17,,,,True,20.0,0.52734375,0.5244140625,0.0029296875,True
0,plain,17,,,,True,21.0,0.68701171875,0.6865234375,0.00048828125,True
0,plain,17,,,,True,22.0,0.64990234375,0.64306640625,0.0068359375,True
0,plain,17,,,,True,23.0,0.673828125,0.6748046875,-0.0009765625,True
0,plain,17,,,,True,24.0,0.8984375,0.8994140625,-0.0009765625,True
0,plain,17,,,,True,25.0,0.71240234375,0.7080078125,0.00439453125,True
0,plain,17,,,,True,26.0,0.76708984375,0.76416015625,0.0029296875,True
0,plain,17,,,,True,27.0,0.8408203125,0.83349609375,0.00732421875,True
0,plain,17,,,,True,28.0,0.8515625,0.8486328125,0.0029296875,True
0,plain,17,,,,True,29.0,0.60693359375,0.6025390625,0.00439453125,True
0,plain,17,,,,True,30.0,0.53271484375,0.5302734375,0.00244140625,True
0,plain,17,,,,True,31.0,0.5791015625,0.576171875,0.0029296875,True
0,plain,18,,,,True,0.0,0.9619140625,0.9619140625,0.0,True
0,plain,18,,,,True,1.0,0.76171875,0.74951171875,0.01220703125,True
0,plain,18,,,,True,2.0,0.2457275390625,0.2471923828125,-0.00146484375,True
0,plain,18,,,,True,3.0,0.98681640625,0.98681640625,0.0,True
0,plain,18,,,,True,4.0,0.33642578125,0.34521484375,-0.0087890625,True
0,plain,18,,,,True,5.0,0.6025390625,0.595703125,0.0068359375,True
0,plain,18,,,,True,6.0,0.39111328125,0.392578125,-0.00146484375,True
0,plain,18,,,,True,7.0,0.5107421875,0.50732421875,0.00341796875,True
